,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nitsa,Genua,Genua,,,,,,,Pula,Pula,Flumen,Zagreb,Zagreb,Zagreb,,,,,,,,,Belograd,Belograd,,,,,,Galats,Bolhorod,Bolhorod,,,,,,,,,,,,,,,,,,
39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nitsa,,,,,,,,,,,,Flumen,Zadar,Zagreb,Zagreb,Bihats,,,,,,Timishora,Timishora,Belograd,Belograd,,,,,,Galats,Bolhorod,Bolhorod,,,,,,,,,,,,,,,,,,
40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florentsiya,,,,,,Zadar,Zadar,Bihats,Bihats,Bihats,Banya Luka,Banya Luka,Belgrad,Belgrad,Belgrad,Solngrad,Solngrad,,,,,,Buzau,Buzau,Tomis,Konstanca,,,,,,,,,,,,,,,,,,,
41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florentsiya,,,,,,Zadar,Split,Mostar,Mostar,Banya Luka,Banya Luka,Belgrad,Belgrad,Belgrad,Severin,Severin,Krayova,Krayova,Krayova,Ilfov,Ilfov,Buzau,Drustar,Drustar,Kavarna,,,,,,,,,,,,,,,,,,,
42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Split,Split,Zenitsa,Vrahbosna,Vrahbosna,Belgrad,Belgrad,Belgrad,Severin,Badin,Badin,Krayova,Krayova,Ilfov,Ilfov,Preslav,Preslav,Drustar,Kavarna,,,,,,,,,,,,,,,,,,,
43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Split,Dobrovnik,Vrahbosna,Uzitsa,Kraguyavets,Kraguyavets,Nish,Nish,Badin,Badin,Lovech,Tarnovo,Tarnovo,Tarnovo,Preslav,Preslav,Varna,Varna,,,,,,,,,,,,,,,,,,,
44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rim,Rim,,,,,,,,Dobrovnik,Dobrovnik,Ribnitsa,Ribnitsa,Kraguyavets,Nish,Nish,Sredets,Sredets,Lovech,Tarnovo,Tarnovo,Boruy,Boruy,Yambol,Messebar,,,,,,,,,,,,,,,,,,,,
45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rim,Rim,Rim,,,,,,,,Dobrovnik,,Ribnitsa,Pristina,Prishtina,Skopie,Sredets,Sredets,Paldin,Paldin,Odrin,Boruy,Boruy,Yambol,Messebar,,,,,,,,,,,,,,,,,,,,
46,46,,,,,,,,,,,,,,,,,,,,,,Lisabon,Lisabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rim,Rim,,,,,,,,,Skadar,Skadar,Tetovo,Tetovo,Skopie,Sredets,Sredets,Paldin,Paldin,Odrin,Odrin,Odrin,Burgas,Burgas,,,,,,,,,,,,,,,,,,,,
47,47,,,,,,,,,,,,,,,,,,,,,,Lisabon,Lisabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neapol,Neapol,,,,,,,Skadar,Skadar,Ohrid,Ohrid,Skopie,Petrich,Syar,Syar,Plavdiv,Odrin,Odrin,Odrin,Rodosto,Rodosto,Tsarigrad,,,,,,,,,,,,,,,,,,,
48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neapol,,,,,,,Drats,Drats,Ohrid,Ohrid,Bitolja,Petrich,Syar,Syar,Morunets,Dedeagatch,Dedeagatch,Kalipoli,Rodosto,Rodosto,Tsarigrad,Tsarigrad,Tsarigrad,,,,,,,,,,,,,,,,,
49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drats,Drats,Vlyona,,Bitolja,Solun,Solun,Solun,Morunets,Morunets,Kalipoli,Kalipoli,,,,,Tsarigrad,,,,,,,,,,,,,,,,,
50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vlore,Vlyona,Kozhani,Kozhani,Solun,Solun,Solun,,,,,Kalipoli,,,,,,,,,,,,,,,,,,,,,
51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saranda,Janjina,Larisa,Solun,,Solun,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saranda,Janjina,Larisa,Larisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prevoz,Prevoz,Salun,Salun,Atina,Atina,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prevoz,Salun,Salun,Atina,Atina,Atina,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atina,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jerusalim,Jerusalim,,,,,
67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jerusalim,,,,,,
68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
