,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gotemburgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gotemburgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dubl&#237;n,Dubl&#237;n,,,,,,,,,,,,,,,,,,,,,,,,,,,Copenhague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dubl&#237;n,,,,,,,,,,,,,,,,,,,,,,Ribe,,,,,Copenhague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ribe,Flensburgo,,,Copenhague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moscu,Moscu,,,,,,,,,,,
17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Husum,Quilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moscu,Moscu,,,,,,,,,,,
18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groninga,Groninga,Aurich,,Hamburgo,Quilia,Lubeca,,Rostock,,,,,,,,,,,,,,,,Vilna,Vilna,,,,,,,,,,,,,,,,,,,,,,,
19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Londres,,,,,,,,Amsterdam,,Zwolle,Zwolle,Oldemburgo,Brema,Hamburgo,Hamburgo,Lubeca,Lubeca,Rostock,,,,,,,,,,,,,,,,Vilna,Vilna,,,,,,,,,,,,,,,,,,,,,,,
20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Londres,,,,,,,La Haya,Amsterdam,Amsterdam,Arnhem,,Oldemburgo,Brema,Hamburgo,Hamburgo,M&#246;lln,Schwerin,,,,,,,,Gedania,Gedania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cantuaria,,,,,Amberes,Amberes,Utreque,Utreque,Nimega,Muniste,Osnabr&#252;ck,Minden,Hanover,Luneburgo,Luneburgo,Stendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calais,Dunquerque,Brujas,Gante,Bruselas,Bruselas,Mastrique,Essen,Tremonia,Paderborn,Minden,Hanover,Brunswick,Magdeburgo,Magdeburgo,,Berlin,Berlin,Landsberga,Landsberga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolonia de Francia,Arras,Lila,Gante,Bruselas,Bruselas,Mastrique,Essen,Tremonia,Paderborn,Paderborn,Brunswick,Brunswick,Magdeburgo,Magdeburgo,Wittenberga,Berlin,Francfort del Oder,Landsberga,Landsberga,Posnania,Posnania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cherburgo,,,El Havre,El Havre,Diepe,Abevilla,Amiens,Cambray,Mons,Cherleroi,Lieja,Aquisgran,Colonia,Colonia,Marburgo,Cassel,Cassel,Erfurt,Halle,,Leipzig,Wittenberga,Francfort del Oder,Glogovia,Glogovia,Posnania,,,,,Varsovia,Varsovia,,,,,,,,,,,,,,,,,,Jarkov,Jarkov,,,,,,,,,,
25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutancia,Bayedo,Caen,El Havre,Ruan,Ruan,Par&#237;s,Par&#237;s,Rheims,Rheims,Namur,Lieja,Aquisgran,Coblenza,Coblenza,Marburgo,Marburgo,Fulda,Erfurt,Halle,Leipzig,Leipzig,Dresde,Dresde,Glogovia,Breslavia,Breslavia,,,,,Varsovia,Varsovia,,,,,,,,,,,,,,,,,,Jarkov,Jarkov,,,,,,,,,,
26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest,Morlaya,Lanon,,,Avranches,Caen,Caen,Lisedo,Evreux,Par&#237;s,Par&#237;s,Par&#237;s,Meaux,Rheims,Sedan,Arlon,Luxemburgo,Treveris,Maguncia,Francfort,Francfort,Wurzburgo,Bamburgo,Bamburgo,Hof,Misnia,Dresde,Dresde,Herchberga,Breslavia,Breslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quimper,Loriente,San Brieuc,San Malo,San Malo,Fugeras,Mayena,Alenzon,Alenzon,Cartujas,Par&#237;s,Par&#237;s,Par&#237;s,Sens,Chalons,Verdun,Metz,Metz,Sarrebruck,Maguncia,Manheim,Heidelberga,Wurzburgo,Nuremberga,Bamburgo,Bayreuth,Pilsen,Praga,Praga,,,,,,,,,,,,,,,,,,,,,,Kiev,Kiev,,,,,,,,,,,,,,,
28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loriente,Vanas,Resna,Resna,Laval,El Mans,El Mans,Vendome,Orl&#233;ans,Orl&#233;ans,Fuenteble,Fuenteble,Sens,Troyes,Bar-le-Duc,Nancy,Sarrebruck,Estrasburgo,Baden,Carlsruhe,Heilbronn,Ansbach,Nuremberga,Nuremberga,Amburgo,Pilsen,Praga,Praga,Praga,,,,,,Cracovia,Cracovia,,,,,,,,,,,,,,Kiev,Kiev,,,,,,,,,,,,,,,
29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanas,Nantes,Nantes,Angers,Angers,Saumur,Tours,Blois,Orl&#233;ans,Nemuras,Auxerre,Auxerre,Langres,Chaumont,Nancy,Estrasburgo,Estrasburgo,Baden,Estucardia,Estucardia,Ansbach,Ingolstadt,Ingolstadt,Ratisbona,Ratisbona,Praga,Praga,Praga,,,,,,Cracovia,Cracovia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nantes,Nantes,Cholet,Cholet,Saumur,Tours,Blois,Burgos de Francia,Burgos de Francia,Clameci,Autun,Dijon,Dijon,Epinal,Colmar,Friburgo en Brisgovia,Rutlinga,Rutlinga,Ulm,Augsburgo,Augsburgo,Munich,Ratisbona,,,Budweis,Berno,Berno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Roca de Yon,La Roca de Yon,Bresuira,Bresuira,Poitiers,Poitiers,Castillo Rojo,Nevers,Nevers,Autun,Autun,Dijon,Dole,Besanzon,Mulhouse,Friburgo en Brisgovia,Constanza,Constanza,Ulm,Augsburgo,Augsburgo,Munich,Munich,,,Lintz,Viena,Berno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Rochelle,Niort,Niort,Poitiers,Poitiers,Gueret,Monteluzon,Moulins,Moulins,Chalon del Saona,Lons el Saunier,Neuchatel,Lausana,Basilea,Zurich,Zurich,,Bregenz,Insbruque,Insbruque,,,Salzburgo,Salzburgo,Lintz,Viena,Viena,Presburgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rostov del Don,,
33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Rochelle,Santas,Angulema,Angulema,Limojas,Limojas,Clermonte de Auvernia,Clermonte de Auvernia,Roana,Macon,Burgos de Bressa,Chinevra,,Berna,Lucerna,,Vaduz,,,Insbruque,,,Salzburgo,Salzburgo,Lintz,Viena,Viena,Presburgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Tana,Rostov del Don,Astracan,Astracan
34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burdeus,Burdeus,Bergerac,Periguz,Tula,,Clermonte de Auvernia,Clermonte de Auvernia,Leon de Francia,Le&#243;n d'o Roine,Chamb&#233;ry,Chinevra,,Ivrea,,,,,,,,,,Clagenfort,Graetz,Graetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Tana,,Astracan,Astracan
35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burdeus,Marmanda,Vilanu&#232;va d'&#210;lt,Caors,Fijac,Orleac,,,Viena del Delfinat,Le&#243;n d'o Roine,Chamb&#233;ry,,,Tur&#237;n,Mil&#225;n,Mil&#225;n,Brescia,,,Trento,Trento,Udine,Clagenfort,Clagenfort,Graetz,Graetz,,,,Buda,Pest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36,,,,,,,,,,,,,,,,,,,,,,,,,El Ferrol,El Ferrol,Avil&#233;s,,,,,,,,,,,Lo Mont de Marsan,Agen,Montalban,Montalban,Galhac,Albi,,El Puy,Montelaimar,Valen&#231;a,Grenoble,,Tur&#237;n,Tur&#237;n,Novara,Mil&#225;n,Brescia,Verona,Verona,Treviso,Aquileya,Gorizia,Liubliana,Liubliana,Marburgo,Marburgo,,,,Buda,Pest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,37,,,,,,,,,,,,,,,,,,,,,,,,A Coru&#241;a,A Coru&#241;a,Lugo,Avil&#233;s,Xix&#243;n,Xix&#243;n,Villaviciosa,,,,,,,Bayona,Bayona,Ort&#232;s,Aush,Tolosa,Tolosa,Castres,Millau,Al&#232;s,Aviny&#243;n,Aurenja,,Cuneo,Cuneo,Alejandria,Pav&#237;a,Pav&#237;a,Cremona,Mantova,Venecia,Venecia,,Trieste,Liubliana,Liubliana,Zagreb,Zagreb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38,,,,,,,,,,,,,,,,,,,,,,,,Pontevedra,Santiago de Compostela,Lugo,,,,Oviedo,Santander,Santander,Bilbau,Bilbau,Sant Sabasti&#225;n,Sant Sabasti&#225;n,,Aulor&#243;n,Pau,Tarba,Tolosa,Tolosa,Castres,Lodeva,Nimes,Aviny&#243;n,Ais,Dinha,,Chenova,Chenova,Chenova,Luca,Parma,M&#242;dena,Ferrara,,,Pola,Fiume,Fiume,Zagreb,Zagreb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,Santa Cruz de las Flores,,Santa Cruz de la Graciosa,,,,,,,,,,,,,,,,,,,,,Vigo,Ourense,Ourense,Ponferrada,Ley&#243;n,Ley&#243;n,,Torre de la Vega,Torre de la Vega,Vitoria,Vitoria,Pamplona,Pamplona,,,,Foix,Foix,Lim&#243;s,Carcasona,Montpeller,Montpeller,Marsiella,Marsiella,Canes,Niza,,,,Luca,Luca,Bolonia,Ravena,,,,,Fiume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,,,,,,,,,,,,,,,,,,,,,,,,Braga,Braga,,Ponferrada,Ley&#243;n,Ley&#243;n,Sahagun,Burgos,,Nachera,Logrono,Pamplona,Pamplona,Chaca,,,,,Lim&#243;s,Narbona,Besers,,,Marsiella,Tolon,,,,,,Pisa,Florencia,Ravena,R&#237;mini,,,,,,,,,,,Belgrado,Belgrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,,Horta,,Cala del Heroismo,,,,,,,,,,,,,,,,,,,,Porto,Porto,Bragan&#231;a,Zamora,Ley&#243;n,Ley&#243;n,Palencia,Burgos,Burgos,Soria,Soria,Calahorra,Tudela,Uesca,Chaca,,Andorra la Viella,,,Perpiny&#225;n,,,,,,,,,,,Pisa,Siena,Florencia,R&#237;mini,Pesaro,,,,,,,,,,Belgrado,Belgrado,,,,,,,Bucarest,Bucarest,,,,,,,,,,,,,,,,,,,,,,,
42,42,Horta,,,,,,,,,,,,,,,,,,,,,,,Porto,Porto,Bragan&#231;a,Zamora,Zamora,Valladolit,Valladolit,Valladolit,Aranda de Duero,Soria,Soria,Tudela,Zaragoza,Zaragoza,Uesca,La Pobla de Segur,Manresa,Manresa,Chirona,Chirona,,,,,,,,Bastia,,,,Liorna,Perusa,Perusa,Ancona,,,,,,,,,,,,,,,,,,Bucarest,Bucarest,,,,,,,,,,,,,,,,,,,,,,,
43,43,,,,,,Punta Delgada,Punta Delgada,,,,,,,,,,,,,,,,Aveiro,Vicedo,Covilh&#227;,Ciudad Rodrigo,Salamanca,Salamanca,&#193;vila,Segovia,,Madrit,Guadalachara,Guadalachara,Calatay&#250;,Zaragoza,Zaragoza,Leida,Leida,Barcelona,Barcelona,Barcelona,Chirona,,,,,,,Aiacciu,Bastia,,,,Grosseto,Grosseto,Perusa,,Ancona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,,,,,,,,,,,,,,,,,,,,,,,Coimbra,Coimbra,Covilh&#227;,Alc&#225;ntara,Plas&#232;ncia,,,,Madrid,Madrit,Madrit,Guadalachara,Calatay&#250;,Calatay&#250;,Calamocha,Leida,Tarragona,Barcelona,Barcelona,,,,,,,,,Aiacciu,Bunifaziu,,,,,Roma,Roma,L'Aquila,,,,,,,Ragusa,,,,,,,,Sofia,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,,,,,,,Villa del Puerto,,,,,,,,,,,,,,,,Leiria,Coimbra,Castillo Blanco,Alburquerque,Alburquerque,C&#225;ceres,C&#225;ceres,Talavera de la Reina,Toledo,Madrit,Madrit,Cuenca,Cuenca,Teruel,,Tarragona,Tarragona,,,,,,,,,,,,,,,,,Roma,Roma,Roma,Chieti,Pescara,,,,,,,,,,,,Sofia,Sofia,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,,,,,,,,,,,,,,,,,,,,,,Lisbona,Lisbona,Santar&#233;m,Castillo Blanco,Alburquerque,Alburquerque,C&#225;ceres,C&#225;ceres,Talavera de la Reina,Toledo,Toledo,Cuenca,Cuenca,Cuenca,,Castell&#243;n de la Plana,Castell&#243;n de la Plana,,,,,,,,,,,,,Civita,,,,,,Roma,Roma,,Pescara,Pescara,San Severo,,,,,,,,,,Sofia,,,,Andrianoplin,Andrianoplin,Andrianoplin,,,,,,,,,,,,,,,,,,,,,,
47,47,,,,,,,,,,,,,,,,,,,,,,Lisbona,Lisbona,&#201;vora,&#201;vora,Badajoz,Badajoz,M&#233;rida,M&#233;rida,Almad&#233;n,Almad&#233;n,Ciudad Real,Ciudad Real,Albacet,Albacet,Valencia,Valencia,,,,,,,,,,,,,Sasser,Civita,,,,,,,Terracina,N&#225;pols,N&#225;pols,Beneviento,Foggia,Bari,,,,,,,,,,,,,Andrianoplin,Andrianoplin,Andrianoplin,,,Costantinnoble,,,,,,,,,,,,,,,,,,,
48,48,,,,,,,,,,,,,,,,,,,,,,,Sines,&#201;vora,&#201;vora,Badajoz,Badajoz,M&#233;rida,M&#233;rida,Almad&#233;n,Almad&#233;n,Ciudad Real,Ciudad Real,Albacet,Albacet,Valencia,Valencia,,,,,,Palma de Mallorca,,Ma&#243;,,,,,L'Alguer,,,,,,,,,,N&#225;pols,,Potenza,Tarento,Br&#225;ndiz,,,,,,,,,,,,,,Gall&#237;pol,,,Costantinnoble,Costantinnoble,Costantinnoble,,,,,,,,,,,,,,,,Trebisonda,Trebisonda
49,49,,,,,,,,,,,,,,,,,,,,,,,Sines,Beja,Beja,Jerez de los Caballeros,Jerez de los Caballeros,Llerena,Llerena,Cordoba,Cordoba,Jaen,Jaen,Guadix,,Almansa,Alicant,Denya,,,Eivissa,,Palma de Mallorca,,,,,,,Orist&#225;n,C&#225;ller,,,,,,,,,,Salierno,Cosenza,,,Br&#225;ndiz,,,,,,,Tessal&#242;nica,Tessal&#242;nica,Tessal&#242;nica,,,,Gall&#237;pol,,,,,,,,,,,,,,,,,,,,,Trebisonda,
50,50,,,,,,,,,,,,,,,,,,,,,,,Lagos,Portim&#227;o,Beja,Uelba,Uelba,Sevilla,Sevilla,Cordoba,Cordoba,Granada,Granada,Guadix,,Murcia,Alicant,,,,,,,,,,,,,C&#225;ller,C&#225;ller,,,,,,,,,,,Cosenza,,,,,,,,,,Tessal&#242;nica,Tessal&#242;nica,Tessal&#242;nica,,,,,Gall&#237;pol,,,Nicea de Bit&#237;nia,Nicea de Bit&#237;nia,,,,,Angora,Angora,,,,,,,,,,,
51,51,,,,,,,,,,,,,,,,,,,,,,,,Portim&#227;o,Faro,Uelba,Uelba,Sevilla,Sevilla,Antequera,Antequera,Granada,,,Cartachena,Cartachena,,,,,,,,,,,,,,,,,,,,,,,,,,Catanzaro,Crotone,,,,,,Saranda,J&#224;nina,L&#224;rissa,Tessal&#242;nica,,Tessal&#242;nica,,,,,,,,Nicea de Bit&#237;nia,Nicea de Bit&#237;nia,,,,,Angora,Angora,,,,Cesarea,Cesarea,,,,,,
52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,C&#225;diz,Xerez de la Frontera,Antequera,Malaga,Malaga,El Ejido,Almer&#237;a,Almer&#237;a,,,,,,,,,,,,,,,,,,,,,,,,,,,Catanzaro,,,,,Corf&#250;,,Saranda,J&#224;nina,L&#224;rissa,,,,,,,P&#232;rgam,P&#232;rgam,,,Nicea de Bit&#237;nia,Nicea de Bit&#237;nia,,,,,,,,,,Cesarea,Cesarea,,,,,,
53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,C&#225;diz,Xerez de la Frontera,Marbella,Malaga,,,,,,,,,,,,,,,,,,,,,,,,Tr&#224;pani,Palermo,Palermo,Milazo,Mecina,,Reggio Calabria,,,,,,Corf&#250;,,Nic&#242;polis de l'Epir,Nic&#242;polis de l'Epir,Salona,Salona,Atenas,Atenas,,,,,Esmirna,,,,,,,,,,,,,,,,,,,,,
54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chibraltar,,,,,,,,,,,,,,,,,,,,Bizerta,Bizerta,,,,,,Marsala,Girgenti,Nissa,,,,,,,,,,,,Nic&#242;polis de l'Epir,Lepant,Salona,Atenas,Atenas,Atenas,,,Esmirna,Esmirna,Efes,Efes,,,,,,,,,,,,,,,,,,,
55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bugia,Bona,Bona,Tabarka,T&#250;niz,T&#250;niz,T&#250;niz,,Pantelleria,,,,,Rausa,Siracusa,,,,,,,,,Argostoli,,,,,Atenas,,,Andros,,,,Efes,Efes,,,,,,,,,,,Tars,,,,,,,,
56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,T&#225;ncher,Ceuta,,,,,,,,,,,,Alcher,Alcher,,Bugia,Bugia,Constantina,Constantina,Beja,T&#250;niz,T&#250;niz,,,,,,,,,Siracusa,,,,,,,,,,,Patres,Patres,Corint,Corint,N&#224;uplia,,,,Quios,,Tin,Tin,,,,,,,,,,Tars,Tars,Adana,Adana,Alejandreta,Alejandreta,,,Edesa,Edesa
57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,T&#225;ncher,Tetuan,Tetuan,,,,,,,,Oran,Mostaganem,Tenez,Alcher,Alcher,Setif,Setif,Setif,Constantina,Constantina,Cairuan,Cairuan,Susa,,,,,,,,,,,,,,,,,,,,,Anavarin,Mistr&#224;s,Mistr&#224;s,,,Naxos,,,,Tin,Tin,,,,,,,,,,Tars,,Adana,,Alejandreta,Alejandreta,,,Edesa,Edesa
58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,Larache,Alcazarquivir,Alcazarquivir,Chauen,Velez de la Gomera,Velez de la Gomera,Melilla,,,Ain Temuchent,Oran,Oran,Mascara,Tenez,,,,,,Tebessa,Tebessa,Cairuan,Cairuan,Monastir,Monastir,,,,,,,Valletta,,,,,,,,,,,,,Anavarin,Mistr&#224;s,Mistr&#224;s,,,,,,,,,,,,,,,,,,,,,,Antioqu&#237;a,Antioqu&#237;a,Alepo,Alepo,Edesa,Edesa
59,59,,,,,,,,,,,,,,,,,,,,,,,,,,Rabat,Rabat,Mequinez,Fez,Fez,,,Melilla,Nador,Tremecen,Tremecen,Ciudad Belabez,Ciudad Belabez,,,,,,,,,Tebessa,Caserina,Caserina,Safaquez,Safaquez,,,,,,,,,,,,,,,,,,,,,,Malvasia,,,,,,,,Rodas,,,,,,,,,,,,,,Tr&#237;poli,Tr&#237;poli,Alepo,Alepo,Raqq&#224;,Raqq&#224;
60,60,,,,,,,,,,,,,,,,,,,,,,,,,Rabat,Rabat,Mequinez,Mequinez,Fez,Fez,Taza,Garcife,,,Uchda,Tremecen,,,,,,,,,,,Gafsa,Gafsa,Safaquez,Safaquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodas,,,,,,,,,,,Famagusta,,,,Tr&#237;poli,Tr&#237;poli,Homs,Homs,Palmira,Palmira
61,61,,,,,,,,,,,,,,,,,,,,,,,Casablanca,Casablanca,Fedala,Fedala,Jemisset,Jemisset,,,,,,,,,,,,,,,,,,,Gafsa,Gafsa,Gabes,Gabes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pafos,Nicosia,Famagusta,,,,,Beirut,,Homs,Homs,Palmira,Palmira
62,62,,,,,,,,Funchal,Funchal,,,,,,,,,,,,,Mazagan,Casablanca,Casablanca,,,,,,,,,,,,,,,,,,,,,,,,,Gabes,Gabes,Medenin,,,,,,,,,,,,,,,,,,,,,,,Khani&#224;,Khani&#224;,C&#224;ndia,C&#224;ndia,,,,,,,,,,,Limasol,Nicosia,,,,,,Beirut,Beirut,Dom&#225;s,Dom&#225;s,Dom&#225;s,Palmira
63,63,,,,,,,,,,,,,,,,,,,,,,Safi,Marr&#225;quex,Marr&#225;quex,,,,,,,,,,,,,,,,,,,,,,,,,Gabes,Gabes,Medenin,Sabrata,Sabrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiro,Tiber&#237;ades,Tiber&#237;ades,Dom&#225;s,Dom&#225;s,Dom&#225;s,Sweida
64,64,,,,,,,,,,,,,,,,,,,,,Mogadur,Mogadur,Marr&#225;quex,Marr&#225;quex,Marr&#225;quex,,,,,,,,,,,,,,,,,,,,,,,,,,Medenin,Sabrata,Sabrata,Tripoli,Tripoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acre,Sebastia,,Bosr&#224;,Bosr&#224;,Sweida,Sweida
65,65,,,,,,,,,,,,,,,,,,,,,Santa Cruz del Cabo Aguer,,Marr&#225;quex,Marr&#225;quex,Marr&#225;quex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabrata,Tripoli,Tripoli,Omesa,Misurata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acre,Sebastia,Sebastia,Bosr&#224;,Bosr&#224;,Sweida,Sweida
66,66,,,,,,,,,,,,,,,Arrecife,,,,,,Santa Cruz del Cabo Aguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tripoli,Omesa,Misurata,Misurata,,,,,,,,,,,Ptolemaida,Cirene,Cirene,Cirene,,,,,,,,,,,,,,,,,,,,,Ascal&#243;n,Cherusalem,Cherusalem,Amm&#225;n,Amm&#225;n,,,
67,67,,,,,,,,,,,,,,,,,,,,,Santa Cruz de la Mar Pequena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omesa,Misurata,Misurata,,,,,,,,,,Bengasi,Bengasi,Cirene,Cirene,Cirene,,,,,,,,,,,,,,,,,,,,,Ascal&#243;n,Cherusalem,,Amm&#225;n,Amm&#225;n,,,
