,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopenhag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lugansk,Lugansk,Sarkel,Sarkel,Sozika,Sozika,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lugansk,Lugansk,Sarkel,Sarkel,Sozika,Sozika,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bec,Bec,,,,,,,,,,,,,,,,,Balta,Balta,Bobrinets,Bobrinets,Bobrinets,Bobrinets,Zaporodze,Zaporodze,Zaporodze,,,Taganrag,Taganrag,Sarkel,Sarkel,Azov,Azov,Armavir,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bec,,,Budin,Peste,,,,,,,,,,,Moghlev,Moghlev,Balta,Balta,Kinbuon,Mikolatov,Mikolatov,Gherson,Gherson,Zaporodze,Zaporodze,Berdyansk,Berdyansk,Taganrag,,,,,Azov,Armavir,Armavir,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torino,Milano,Milano,,,,,,,,,,,,,,Budin,Peste,,,,,Varat,Cluj,Cluj,,Tirgu Mures,Tirgu Mures,Moghlev,Bacau,Bender,Bender,Kinbuon,Kinbuon,Mikolatov,Gherson,Gherson,Berdyansk,Berdyansk,Berdyansk,,,,,Yeisk,Yeisk,Savropol,Savropol,Sukhum,Sukhum
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torino,Torino,,Milano,,Birune,Birune,,,,,,,Sisak,Sisak,,,Ist&#252;nibelgrad,,,,,,Varat,Cluj,Cluj,Sighisoara,Tirgu Mures,Tirgu Mures,Bacau,Bacau,Kishinev,Kishinev,Akkerman,Kinbuon,,Gherson,Gherson,Kertch,,,,,,,,Yeisk,Savropol,Savropol,Sukhum,Sukhum
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iskenderiye,,,,,Bundukiye,Bundukiye,,Tiryeste,,,,Sisak,Sisak,,Pecs,Pecs,,Segedin,Segedin,Arad,Arad,Erdel Belgradi,,,Sighisoara,Sighisoara,,Varad,Varad,Kishinev,Akkerman,Akkerman,,,,,Kertch,Kertch,Kertch,,,,,Taman,Bugurkal,Bugurkal,Gagra,Gagra,Gagra
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ceneviz,Ceneviz,,,,,,,,,Fiumen,Zadar,Zagreb,Zagreb,,Pecs,Pecs,,Segedin,Segedin,Arad,Solngrad,Erdel Belgradi,Erdel Belgradi,,,,,Galats,Galats,Khadjibey,Khadjibey,,,,,Baktehiseri,Symferopov,Symferopov,Caffa,Caffa,Caffa,,Taman,Taman,Bugurkal,Bugurkal,Tuapse,Gagra,Gagra
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolonya,,,,,,,Zadar,Zagreb,Zagreb,Bihats,Mohac,Mohac,,,Timishora,Timishora,Solngrad,Erdel Belgradi,Erdel Belgradi,,,Moghlev,Moghlev,Galats,Galats,Khadjibey,Khadjibey,,,,,,Bakchisaray,Bakhchisaray,Yalta,,,,,,Bugurkal,Tuapse,Tuapse,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floransa,,,,,,,,,Bihats,Bihats,Banya Luka,Banya Luka,Belgrad,Belgrad,Belgrad,Semlin,Semlin,,,,,,Buzau,Buzau,Kostence,Kostence,,,,,,,Akyar,Yalta,,,,,,,,Tuapse,Tuapse,So&#231;i,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floransa,,,,,,,Ispelet,Mostar,Mostar,Banya Luka,Banya Luka,Belgrad,Belgrad,Belgrad,Semlin,Semlin,Krayova,Krayova,Krayova,Bukres,Bukres,Buzau,Silistra,Silistra,Kavarna,,,,,,,,,,,,,,,,,,So&#231;i,So&#231;i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piru&#231;,Piru&#231;,,,,,,Ispelet,Ispelet,Zenitsa,Vrahbosna,Vrahbosna,Belgrad,Belgrad,Belgrad,Severin,Vidin,Vidin,Krayova,Krayova,Bukres,Bukres,Sumnu,Sumnu,Silistra,Kavarna,,,,,,,,,,,,,,,,,,,So&#231;i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piru&#231;,,,,,,,Ragusa,Zenitsa,Uzitsa,Uzitsa,Alacahisar,Alacahisar,Nish,Nish,Vidin,Vidin,Lofca,Tarnovo,Tarnovo,Tarnovo,Sumnu,Sumnu,Varna,Varna,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rum,Rum,,,,,,,,Ragusa,Ragusa,Podgorica,Podgorica,Alacahisar,Nish,Nish,Sofiya,Sofiya,Lofca,Tarnovo,Tarnovo,Eskizagra,Eskizagra,Yanbolu,Nesebar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rum,Rum,Rum,,Piskire,,,,,,Ragusa,,Podgorica,Prishtina,Prishtina,Uskub,Sofiya,Sofiya,Filibe,Filibe,Edrine,Eskizagra,Eskizagra,Yanbolu,Nesebar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rum,Rum,,Piskire,Piskire,,,,,,Iskodra,Iskodra,Kalkanderen,Kalkanderen,Uskub,Sofiya,Sofiya,Filibe,Filibe,Edirne,Edirne,Edirne,Kirk Kilise,Kirk Kilise,,,,,,,,,,Kastamonu,Sinop,Sinop,Samsun,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nablusgarp,Nablusgarp,,Fo&#231;a,Bari,,,,Iskodra,Iskodra,Ohri,Ohri,Uskub,Dzhumaya,Siroz,Siroz,Siroz,Edirne,Edirne,Edirne,Rodoschuk,Rodoscuk,Kostantiniyye,,,,,,Amasra,Amasra,Kastamonu,Kastamonu,Boyabat,Boyabat,Samsun,Samsun,Karahisar,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nablusgarp,,,,,,,Tiran,Tiran,Ohri,Ohri,Monastir,Dzhumaya,Serroz,Serroz,Kavala,Dedeagac,Dedeagac,Gelibolu,Rodoscuk,Rodoscuk,Kostantiniyye,Kostantiniyye,Sakarya,Sakarya,Eregli,Eregli,Amasra,Zalifre,,Cankiri,Boyabat,Merzifon,Amasya,Tokat,Karahisar,Karahisar,Niksar,Niksar,Trabzon,Trabzon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalyari,,,,,,,,,,,,,,,,Tiran,Tiran,Berat,,Monastir,Selanik,Selanik,Selanik,Kavala,Kavala,Gelibolu,Gelibolu,,,,,Iznik,Iznik,Nallihan,Beypazari,Beypazari,Zalifre,Cankiri,Cankiri,Merzifon,Amasya,Amasya,,,Sulusaray,Niksar,Niksar,Trabzon,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalyari,Kalyari,,,,,,,,,,,,,,,,,Avlonya,Avlyona,Kozani,Kozani,Selanik,Selanik,Selanik,,,,,Gelibolu,Bandirma,Bursa,Bursa,Iznik,Sogut,Nallihan,Beypazari,Beypazari,Ankara,Ankara,Yozgat,Yozgat,Sorgun,,Sulusaray,Sulusaray,Sulusaray,Sivas,,,Koyulhisar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katansar,,,,,,,Sarande,Yanya,Yenisehr,Selanik,,Selanik,,,,Biga,Bandirma,Bandirma,Bursa,Bursa,Sogut,Sogut,Eskisehir,Haymana,Haymana,Ankara,Ankara,Yozgat,Kirsehir,Kirsehir,Kayseri,Kayseri,Aziziye,Aziziye,Sivas,Sivas,Koyulhisar,Koyulhisar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katansar,,,,,K&#246;rfez,,Sarande,Yanya,Yenisehr,Yenisehr,,,,,,Biga,Biga,Kesir,Kesir,Kutahya,Kutahya,Eskisehir,Eskisehir,Haymana,Haymana,Cihanbeyli,Cihanbeyli,Aksaray,Aksaray,Kirsehir,Kayseri,Kayseri,Aziziye,Aziziye,Yarpuz,Malatya,Malatya,Kharput
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tirpani,Balarim,Balarim,,,,Refah,,,,,,K&#246;rfez,,Preveza,Preveza,Salona,Salona,Atina,Atina,,,,,Bergama,Bergama,Akhisar,Kutahya,Kutahya,Karahissar,Karahissar,Konya,Konya,Sultanhani,,,Aksaray,Muskara,,,Tufanbeyli,Tufanbeyli,Yarpuz,Malatya,Malatya,Kharput
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benzert,Benzert,,,,,,Marsaali,Kirkent,Kalatanisa,,,,,,,,,,,,Preveza,Salona,Salona,Atina,Atina,Atina,,,Sakis Adazi,Izmir,Izmir,Akhisar,Usak,Usak,Karahissar,Karahissar,,Konya,Konya,Konya,Ulukisla,Pozanti,,,Anavarza,Kozan,Kahramanmaras,Kahramanmaras,Samsat,Samsat,Diy&#226;r-i Bekr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Becaye,Unnabe,Unnabe,Tabarka,T&#252;nis,T&#252;nis,T&#252;nis,,,,,,,Ragusa,Sirak&#252;s,,,,,,,,,Kefalonya,,,,,Atina,,,Andros,,,,Izmir,Aydin,Denizli,Usak,,,Beysehir,,Konya,Konya,Ulukisla,,Tarsus,Anavarza,Anavarza,Kozan,Kahramanmaras,Kahramanmaras,Samsat,Samsat,Diy&#226;r-i Bekr
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanca,,,,,,,,,,,,,Cezayir,Cezayir,,Becaye,Becaye,Kosantin,Kosantin,Bace,T&#252;nis,T&#252;nis,,,,,,,,,Sirak&#252;s,,,,,,,,,,,Baliabadra,Baliabadra,Gordes,Mora Yenisehri,Mora Yenisehri,,,,Naksa,,Aydin,Denizli,Denizli,Dalyan,Sinda,Antalya,Antalya,Karaman,,Selefke,Selefke,Tarsus,Tarsus,Adana,Adana,Iskenderun,Iskenderun,Tilmusa,Tilmusa,Urfa,Urfa
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanca,Tetuvan,Tetuvan,,,,,,,,Oran,Mustaghanam,T&#233;n&#232;s,Cezayir,Cezayir,Setif,Setif,Setif,Kosantin,Kosantin,Kayrev&#226;n,Kayrev&#226;n,Sus,,,,,,,,,,,,,,,,,,,,,Methone,Mystras,Mora Yenisehri,,,Melos,,,,Marmaris,Marmaris,Dalyan,Dalyan,Finike,Antalya,Antalya,Karaman,Karaman,,Selefke,Tarsus,,Adana,,Iskenderun,Iskenderun,Suru&#231;,Suru&#231;,Urfa,Urfa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A&#239;n T&#233;mouchent,Oran,Oran,Muaskar,T&#233;n&#232;s,,,,,,Tbessa,Tbessa,Kayrev&#226;n,Kayrev&#226;n,Kairouan,Kairouan,,,,,,,Beled,,,,,,,,,,,,,Methone,Mystras,Menekse,,,,,,,,,,,Finike,Antalya,,,Karaman,Selefke,Selefke,,,,,Antakya,Antakya,Halep,Halep,Urfa,Urfa
,,,,,,,,,,,,,,,,,,,,,,,,,Rabat,Rabat,,Fas,Fas,,,,,Tilimsan,Tilimsan,Sidi Bel-Abbas,Sidi Bel-Abbas,,,,,,,,,Tbessa,Kassarin,Kassarin,Safakis,Kairouan,,,,,,,,,,,,,,,,,,,,,,Manekse,,,,,,,,Rodos,,,,,,,,,,,,,,Trablussam,Trablussam,Halep,Halep,Rakka,Rakka
,,,,,,,,,,,,,,,,,,,,,,,,Rabat,Rabat,,,Fas,Fas,,,,,Wajdah,Tilimsan,,,,,,,,,,,Kafsa,Kafsa,Safakis,Safakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodos,,,,,,,,,,,Magusa,,,,Trablussam,Trablussam,Hums,Hums,Tedm&#252;r,Tedm&#252;r
,,,,,,,,,,,,,,,,,,,,,,Kazablanka,Kazablanka,,,,,,,,,,,,,,,,,,,,,,,Kafsa,Kafsa,Kabes,Kabes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baf,Lefkosa,Magusa,,,,,Beyrut,,Hums,Hums,Tedm&#252;r,Tedm&#252;r
,,,,,,,,,,,,,,,,,,,,,,Kazablanka,Kazablanka,,,,,,,,,,,,,,,,,,,,,,,,Tacape,Tacape,Girba,Girba,,,,,,,,,,,,,,,,,,,,,,,Hanya,Hanya,Kandiye,Kandiye,,,,,,,,,,,Leymosun,Lefkosa,,,,,,Beyrut,Beyrut,Sam,Sam,Sam,Tedm&#252;r
,,,,,,,,,,,,,,,,,,,,,,Marakes,Marakes,,,,,,,,,,,,,,,,,,,,,,,,Tacape,Tacape,Girba,Girba,Girba,Girba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sur,Taberiye,Taberiye,Sam,Sam,Sam,S&#252;veyda
,,,,,,,,,,,,,,,,,,,,,,Marakes,Marakes,Marakes,,,,,,,,,,,,,,,,,,,,,,,,,,Girba,Girba,Girba,Tarabulus,Tarabulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akka,Sebastiya,,Busra,Busra,S&#252;veyda,S&#252;veyda
,,,,,,,,,,,,,,,,,,,,Agadir,,Marakes,Marakes,Marakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarabulus,Tarabulus,Tarabulus,Sabrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akka,Sebastiya,Sebastiya,Busra,Busra,S&#252;veyda,S&#252;veyda
,,,,,,,,,,,,,,,,,,,,Agadir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabrata,Sabrata,Sabrata,,,,,,,,,,,Barca,Barca,Grennah,Grennah,,,,,,,,,,,,,,,,,,,,,Askalan,Kud&#252;s,Kud&#252;s,Amman,Amman,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabrata,Sabrata,,,,,,,,,,Barca,Barca,Barca,Grennah,Grennah,Darnis,,,,,,,,,,,,,,,,,,,,Askalan,Kud&#252;s,,Amman,Amman,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghadamis,Ghadamis,,,,,,,,,Benghazi,Benghazi,,,Darnis,Darnis,Darnis,Tobruq,Tobruq,,,,,,,,,Al Iskandirya,Disuq,Dimyat,Dimyat,,,,Gazze,Gazze,Berseba,,Petra,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghadamis,Ghadamis,Misratah,Surt,Surt,Homs,,,,,Benghazi,Benghazi,,,,Darnis,Darnis,Tobruq,Tobruq,Tobruq,Sidi Barrani,Sidi Barrani,Mersa Matruh,Mersa Matruh,,,Al Iskandirya,Al Iskandirya,Disuq,Dimyat,Dimyat,Tell el-Farama,Tell el-Farama,Gazze,Gazze,Berseba,Petra,Petra,Petra,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Misratah,Misratah,Surt,Surt,Homs,Homs,,,Agilah,Agilah,,,,,,,,,Tobruq,Sidi Barrani,Sidi Barrani,Mersa Matruh,Mersa Matruh,Parajoniah,Parajoniah,Al Iskandirya,Al Iskandirya,Kahire,Kahire,S&#252;veys,S&#252;veys,S&#252;veys,,Akabe,Akabe,Akabe,Petra,Petra,Tabuk,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homs,Homs,Sabha,Sabha,Agilah,Agilah,,,,,,,,,,,,,,,,,,Kahire,Kahire,S&#252;veys,,Raithu,,Akabe,,Akabe,Tabuk,Tabuk,Tabuk,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homs,Homs,Sabha,Sabha,Agilah,Agilah,,,,,,,,,,,,,,,,,,Kahire,Kahire,Kahire,,,Raithu,,,Duba,Tabuk,Tabuk,Tabuk,,,
