,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montelimar,Valensia,Grenoble,,Torin,Torin,Novara,Milan,Bressia,Verona,Verona,Trevisso,Aquileia,Gorizia,Lubiana,Lubiana,Lubiana,,,,,,,,,,,,,,,,,,,,Moncastro,Moncastro,Odessa,,Cherson,Cherson,Perecop,,,,,,,,,,,,
37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avignone,Arengo,,Cuneo,Cuneo,Lisciandria,Pavia,Pavia,Cremona,Mantova,Venessia,Venessia,,Trieste,Lubiana,Lubiana,Lubiana,,,,,,,,,,,,,,,,,,,,Moncastro,Moncastro,,,,,Perecop,Perecop,Cancoi,,,,,Matrega,,,,,
38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avignone,Ais,Digno,,Nissa,Zena,Zena,A Speza,Parma,Modena,Ferrara,,,Pola,Fiume,Fiume,Zagabria,Zagabria,,,,,,,,,,,,,,,,,,,,,,,,Eupatoria,Eupatoria,Simferopoli,Solcati,Caffa,Cerco,,Matrega,Matrega,Mapa,Mapa,,,
39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carcassona,Montpellier,Montpellier,Marsiggia,Marsiggia,Cannes,Nissa,,,,Lucca,Lucca,Bologna,Ravenna,,,,,Fiume,Zagabria,Zagabria,,,,,,,,,,,,,,,,,,,,,,,,,Balaclava,Bacchisarai,Soldaia,,,,,,,Mapa,Soci,Soci,
40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Narbona,Bessieri,,,Marsiggia,Tolone,,,,,,Pisa,Firense,Ravenna,Rimini,,,,Zara,Zara,Bihac,,,Tuzla,Tuzla,Belgrado,Belgrado,Belgrado,,,,,,,,,,,,,,,,,,,Etalita,,,,,,,,,,Soci,
41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perpignano,,,,,,,,,,,Pisa,Siena,Firense,Rimini,Pexaro,,,,Zara,Tenin,,,Tuzla,Tuzla,Belgrado,Belgrado,Belgrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saragozza,Saragozza,,,,,Girona,Girona,,,,,,,,Bastia,,,,Livorno,Peruggia,Peruggia,Ancona,,,,,Spalato,Spalato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saragozza,Saragozza,,,Barcellona,Barcellona,Barcellona,Girona,,,,,,,Ajaccio,Bastia,,,,Groseto,Groseto,Peruggia,,Ancona,,,,,Spalato,Ragusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarragona,Barcellona,Barcellona,,,,,,,,,Ajaccio,Bonifacio,,,,,Roma,Roma,L'Aquila,,,,,,,Ragusa,Ragusa,Podgorizza,Podgorizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarragona,Tarragona,,,,,,,,,,,,,,,,,Roma,Roma,Roma,Chieti,Pescara,,,,,,Ragusa,,Podgorizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,,,,,,,,,,,,,,,,,,,,,,Lisbona,Lisbona,,,,,,,,,,,,,,Castello della Pianura,Castello della Pianura,,,,,,,,,,,,,Civita,,,,,,Roma,Roma,,Pescara,Pescara,San Severo,,,,,Scutari,Scutari,,,,,,,,,Adrianopoli,Adrianopoli,,,,,,,,,,,,,,,,,,,,,,
47,47,,,,,,,,,,,,,,,,,,,,,,Lisbona,Lisbona,,,,,,,,,,,,,Valencia,Valencia,,,,,,,,,,,,,Sassari,Civita,,,,,,,Teracina,Nappoli,Nappoli,Benevento,Foggia,Bari,,,,Scutari,Scutari,,,,,,,,,Adrianopoli,Adrianopoli,,,,,,,,,,,,,,,,,,,,,,
48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia,Valencia,,,,,,Palma di Maiorca,,Mao,,,,,Alghero,,,,,,,,,,Nappoli,,Potenza,Taranto,Brindisi,,,Durazzo,Tirana,,,,,,,,,,,,,,Costantinopoli,,,,,,,,,,,,,,,,,,
49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibiza,,Palma di Maiorca,,,,,,,Oristano,Cagliari,,,,,,,,,,Salerno,Cosenza,,,Brindisi,,Durazzo,Tirana,,,,Salonicco,Salonicco,Salonicco,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siviglia,Siviglia,,,,,,,,,,,,,,,,,,,,,Cagliari,Cagliari,,,,,,,,,,,Cosenza,,,,,,Valona,Valona,,,Salonicco,Salonicco,Salonicco,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siviglia,Siviglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catanzaro,Crotone,,,,,,Santi Quaranta,Giannina,,,,Salonicco,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cadice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catanzaro,,,,,Corfu,,Santi Quaranta,Giannina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cadice,,,,,,,,,,,,,,,,,,,,,,,,,,,Trapani,Palermo,Palermo,Milazzo,Messina,,Reggio di Calabria,,,,,,Corfu,,Prevesa,Prevesa,,,Atene,Atene,,,,,Smirne,,,,,,,,,,,,,,,,,,,,,
54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gibilterra,,,,,,,,,,,,,,,,,,,,Biserta,Biserta,,,,,,Marsala,Agrigento,Caltanissetta,,,,,,,,,,,,Prevesa,Lepanto,,Atene,Atene,Atene,,,Smirne,Smirne,Efeso,Efeso,,,,,,,,,,,,,,,,,,,
55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bugia,Bona,Bona,Tabarca,Tunisi,Tunisi,Tunisi,,Pantelleria,,,,,Ragusa,Siracusa,,,,,,,,,Argostoli,,,,,Atene,,,Andro,,,,Efeso,Efeso,,,,,,,,,,,Tarso,,,,,,,,
56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tangeri,,,,,,,,,,,,,Algeri,Algeri,,Bugia,Bugia,Costantina,Costantina,Bea,Tunisi,Tunisi,,,,,,,,,Siracusa,,,,,,,,,,,Patrasso,Patrasso,Corinto,Corinto,Nauplia,,,,Chio,,Mileto,Mileto,,,,,,,,,,Tarso,Tarso,Antiochia di Cilicia,Antiochia di Cilicia,Alesandreta,Alesandreta,,,Edessa,Edessa
57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tangeri,,,,,,,,,,,,,Algeri,Algeri,,,,Costantina,Costantina,,,Susa,,,,,,,,,,,,,,,,,,,,,Navarin,Mistra,Argo,,,Nasso,,,,Mileto,Mileto,,,,,,,,,,Tarso,,Antiochia di Cilicia,,Alesandreta,Alesandreta,,,Edessa,Edessa
58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Valletta,,,,,,,,,,,,,Navarin,Mistra,Malvassia,,,,,,,,,,,,,,,,,,,,,,Antiochia di Siria,Antiochia di Siria,Aleppo,Aleppo,Edessa,Edessa
59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvassia,,,,,,,,Rodi,,,,,,,,,,,,,,Tripoli,Tripoli,Aleppo,Aleppo,Raqqa,Raqqa
60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodi,,,,,,,,,,,Famagosta,,,,Tripoli,Tripoli,Homs,Homs,Palmira,Palmira
61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pafo,Nicosia,Famagosta,,,,,Berito,,Homs,Homs,Palmira,Palmira
62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Canea,La Canea,Candia,Candia,,,,,,,,,,,Limisso,Nicosia,,,,,,Berito,Berito,Damasco,Damasco,Damasco,Palmira
63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiro,Tiberiade,Tiberiade,Damasco,Damasco,Damasco,Suwayda
64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tripoli,Tripoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acri,Sebastia,,Bosra,Bosra,Suwayda,Suwayda
65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tripoli,Tripoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acri,Sebastia,Sebastia,Bosra,Bosra,Suwayda,Suwayda
66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cirene,,,,,,,,,,,,,,,,,,,,,,,Ascalona,Gerusalemme,Gerusalemme,Amman,Amman,,,
67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ascalona,Gerusalemme,,Amman,Amman,,,
68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lusciandria d'Egitto,Disuq,Damietta,Damietta,,,,Gaza,Gaza,Bersabea,,Petra,,,,
69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lusciandria d'Egitto,Lusciandria d'Egitto,Disuq,Damietta,Damietta,Pelusium,Pelusium,Gaza,Gaza,Bersabea,Petra,Petra,Petra,,,,
70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lusciandria d'Egitto,Lusciandria d'Egitto,O Cairo,O Cairo,Suez,Suez,Suez,,Aqaba,Aqaba,Aqaba,Petra,Petra,Tabuk,,,
71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O Cairo,O Cairo,Suez,,,,Aqaba,,Aqaba,Tabuk,Tabuk,Tabuk,,,
72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O Cairo,O Cairo,O Cairo,,,,,,Duba,Tabuk,Tabuk,Tabuk,,,
